"","obsid","species","duration","attempts","Rinter","Rintra","Iinter","Iintra","Successes","rsa","roa","isa","ioa"
"1295","080701Sophie","Rheg",02:30:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1296","080703Aero","Rheg",00:58:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1297","080703Aero","Rheg",02:15:00,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1298","080703Aero","Rheg",01:11:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1299","080703Aero","Rheg",01:57:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1300","080703Aero","Rheg",01:32:00,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE
"1301","080703Aero","Rheg",01:39:00,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE
"1302","080703Aero","Rheg",01:01:00,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1303","080703Aero","Rheg",01:40:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1304","080703Aero","Rheg",04:17:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1305","080705Aero","Rheg",03:04:00,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1306","080705Aero","Rheg",01:55:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1307","080625Labbie","Rheg",03:08:00,6,0,0,0,0,5,FALSE,FALSE,FALSE,FALSE
"1308","080625Labbie","Rheg",02:24:00,3,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE
"1309","080625Labbie","Rheg",03:45:00,6,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE
"1310","080626Aero","Rheg",01:12:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1311","080626Aero","Rheg",02:49:00,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE
"1312","080626Aero","Rheg",07:33:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1313","080626Aero","Rheg",01:14:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1314","080626Aero","Rheg",01:17:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1315","080626Aero","Rheg",01:54:00,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1316","080702Aero","Rheg",01:58:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1317","080702Aero","Rheg",01:52:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1318","080705Aero","Rheg",04:15:00,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1319","080705Aero","Rheg",03:30:00,4,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE
"1320","080705Aero","Rheg",02:00:00,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1321","080705Aero","Rheg",01:45:00,5,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1322","080705Aero","Rheg",05:00:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1323","080705Aero","Rheg",02:10:00,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE
"1324","080705Aero","Rheg",03:11:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1325","080709Celina","Rheg",01:03:00,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE
"1326","080709Celina","Rheg",01:20:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1327","080709Celina","Rheg",01:14:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1328","080709Celina","Rheg",01:41:00,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE
"1329","080702Celina","G. sal",01:30:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1330","080702Celina","G. sal",01:44:00,5,1,0,0,0,3,TRUE,FALSE,FALSE,FALSE
"1331","080703Aero","G. sal",03:34:00,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE
"1332","080703Aero","G. sal",00:56:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1333","080703Aero","G. sal",02:27:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1334","080703Aero","G. sal",01:13:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1335","080703Aero","G. sal",01:21:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1336","080703Aero","G. sal",02:20:00,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE
"1337","080703Aero","G. sal",01:33:00,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE
"1338","080703Aero","G. sal",01:03:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1339","080703Aero","G. sal",00:57:00,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE
"1340","080710Celina","Phleg",02:02:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1341","080710Celina","Phleg",01:38:00,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1342","080710Celina","Phleg",01:05:00,2,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE
"1343","080710Celina","Phleg",01:29:00,7,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1344","080710Celina","Phleg",01:42:00,6,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE
"1345","080710Celina","Phleg",01:12:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1346","080710Celina","Phleg",01:02:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1347","080710Celina","Phleg",01:32:00,7,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE
"1348","080710Celina","Phleg",01:00:00,5,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1349","080710Celina","Phleg",01:37:00,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1350","080710Celina","Phleg",01:35:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1351","080710Celina","Phleg",01:07:00,3,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE
"1352","080710Celina","Phleg",01:01:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1353","080710Celina","Phleg",01:33:00,2,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE
"1354","080710Celina","Phleg",01:12:00,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE
"1355","080710Celina","Phleg",01:04:00,2,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE
"1356","080710Celina","Phleg",01:00:00,4,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE
"1357","080710Celina","Phleg",01:22:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1358","080710Celina","Phleg",01:18:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1359","080710Celina","Phleg",02:02:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1360","080710Celina","Phleg",02:04:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1361","080710Celina","Phleg",01:01:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1362","080710Celina","Phleg",01:08:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1363","080710Celina","Phleg",02:16:00,4,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE
"1364","080710Celina","Phleg",01:02:00,3,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE
"1365","080710Celina","Phleg",01:28:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1366","080710Celina","Phleg",01:50:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1367","080710Celina","Phleg",01:35:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1368","080710Celina","Phleg",01:20:00,5,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE
"1369","080710Celina","Phleg",01:35:00,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE
"1370","080710Celina","Phleg",01:57:00,8,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE
"1371","080710Celina","Phleg",01:02:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1372","080710Celina","Phleg",02:04:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1373","080710Celina","Phleg",01:07:00,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE
"1374","080711Celina","Phleg",02:27:00,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1375","080712Celina","Phleg",01:32:00,1,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE
"1376","080712Celina","Phleg",01:36:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1377","080712Celina","Phleg",03:46:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1378","080712Celina","Phleg",02:46:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1379","080712Celina","Phleg",02:45:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1380","080712Celina","Phleg",01:52:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1381","080712Celina","Phleg",01:56:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1382","080712Celina","Phleg",01:50:00,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1383","080712Celina","Phleg",02:21:00,5,0,1,0,0,2,FALSE,TRUE,FALSE,FALSE
"1384","080712Celina","Phleg",05:11:00,2,0,0,0,3,2,FALSE,FALSE,FALSE,TRUE
"1385","080712Celina","Phleg",03:07:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1386","080712Celina","Phleg",01:39:00,5,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE
"1387","080712Celina","Phleg",02:56:00,3,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1388","080712Celina","Phleg",02:39:00,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE
"1389","080710Celina","D. mer",02:18:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1390","080710Celina","D. mer",02:17:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1391","080710Celina","D. mer",01:12:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1392","080710Celina","D. mer",01:36:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1393","080712Celina","D. mer",02:05:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1394","080712Celina","D. mer",02:41:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1395","080712Celina","Rheg",01:02:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1396","080710Celina","Rheg",01:24:00,4,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE
"1397","080710Celina","Rheg",01:10:00,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE
"1398","080710Celina","Rheg",01:15:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1399","080704Celina","G. sal",01:04:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1400","080705Aero","G. sal",01:59:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1401","080703Aero","G. sal",02:38:00,2,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE
"1402","080705Celina","G. sal",02:13:00,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE
"1403","080702Celina","G. sal",03:05:00,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE
"1404","080705Aero","G. sal",01:30:00,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE
"1405","080705Aero","G. sal",04:30:00,7,0,0,0,0,4,FALSE,FALSE,FALSE,FALSE
"1406","080705Aero","G. sal",03:45:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1407","080705Aero","G. sal",01:00:00,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE
"1408","080705Celina","G. sal",02:15:00,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE
"1409","080705Celina","G. sal",01:07:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1410","080710Celina","G. sal",01:15:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1411","080712Celina","M. fort",05:14:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1412","080709Celina","D. mer",03:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1413","080716Celina","Phleg",03:41:00,3,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1414","080716Celina","Phleg",01:32:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1415","080716Celina","Phleg",01:37:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1416","080716Celina","Phleg",02:32:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1417","080716Celina","Phleg",01:02:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1418","080716Celina","Phleg",01:30:00,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1419","080716Celina","Phleg",01:00:00,0,0,0,0,1,0,FALSE,FALSE,FALSE,TRUE
"1420","080716Celina","Phleg",01:25:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1421","080716Celina","Phleg",01:12:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1422","080716Celina","Phleg",01:37:00,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1423","080716Celina","Phleg",01:46:00,3,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1424","080716Celina","Phleg",01:09:00,2,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE
"1425","080716Celina","Phleg",02:58:00,7,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1426","080716Celina","Phleg",01:13:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1427","080716Celina","Phleg",01:12:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1428","080716Celina","Phleg",01:02:00,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1429","080716Celina","Phleg",01:33:00,4,0,1,0,1,2,FALSE,TRUE,FALSE,TRUE
"1430","080716Celina","Phleg",01:36:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1431","080716Celina","Phleg",01:13:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1432","080716Celina","Phleg",02:29:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1433","080709Celina","Phleg",02:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1434","080709Celina","Phleg",01:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1435","080711Celina","Phleg",03:40:00,1,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE
"1436","080711Celina","Phleg",01:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1437","080711Celina","Phleg",03:00:00,3,0,0,2,0,3,FALSE,FALSE,TRUE,FALSE
"1438","080711Celina","Phleg",02:40:00,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1439","080711Celina","Phleg",01:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1440","080711Celina","Phleg",01:00:00,3,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE
"1441","080709Celina","Rheg",02:20:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1442","080709Celina","Rheg",04:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1443","080711Celina","Rheg",01:30:00,3,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE
"1444","080711Celina","Rheg",02:50:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1445","080711Celina","Rheg",01:00:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1446","080711Celina","Rheg",05:20:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1447","080716Celina","M. fort",01:46:00,4,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1448","080716Celina","M. fort",01:21:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1449","080716Celina","M. fort",01:10:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1450","080709Celina","M. fort",01:00:00,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE
"1451","080711Celina","M. fort",01:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1452","080711Celina","M. fort",01:15:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1453","080711Celina","M. fort",03:50:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1454","080711Celina","M. fort",01:30:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1455","080711Celina","M. fort",01:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1456","080711Celina","M. fort",02:18:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1457","080715Celina","M. fort",01:03:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1458","080715Celina","M. fort",01:29:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1459","080704Celina","M. fort",01:26:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1460","080704Celina","M. fort",01:05:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1461","080704Celina","M. fort",01:03:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1462","080704Celina","M. fort",01:04:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1463","080704Celina","M. fort",02:12:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1464","080702Celina","M. fort",02:38:00,2,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE
"1465","080702Celina","M. fort",01:43:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1466","080702Celina","M. fort",04:50:00,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1467","080705Celina","M. fort",01:26:00,4,1,0,0,0,3,TRUE,FALSE,FALSE,FALSE
"1468","080704Celina","M. fort",02:15:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1469","080708Celina","M. fort",02:41:00,2,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1470","080709Celina","M. fort",01:02:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1471","080709Celina","M. fort",01:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1472","080709Celina","M. fort",01:50:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1473","080709Celina","M. fort",01:24:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1474","080709Celina","M. fort",01:18:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1475","080709Celina","M. fort",02:59:00,3,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE
"1476","080710Celina","M. fort",01:03:00,1,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE
"1477","080710Celina","M. fort",02:44:00,2,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE
"1478","080710Celina","M. fort",01:37:00,2,2,0,0,0,2,TRUE,FALSE,FALSE,FALSE
"1479","080710Celina","M. fort",01:22:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1480","080710Celina","M. fort",01:37:00,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1481","080710Celina","M. fort",01:58:00,4,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1482","080710Celina","M. fort",01:01:00,2,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1483","080710Celina","M. fort",01:00:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1484","080710Celina","M. fort",01:40:00,8,1,0,0,0,7,TRUE,FALSE,FALSE,FALSE
"1485","080710Celina","M. fort",01:56:00,2,0,1,0,0,1,FALSE,TRUE,FALSE,FALSE
"1486","080710Celina","M. fort",01:24:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1487","080711Celina","Phleg",02:30:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1488","080711Celina","Phleg",02:30:00,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE
"1489","080711Celina","Phleg",01:30:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1490","080711Celina","Phleg",02:00:00,4,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1491","080711Celina","Phleg",02:30:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
"1492","080711Celina","Phleg",02:45:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1493","080715Celina","Phleg",01:59:00,1,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
"1494","080715Celina","Phleg",03:38:00,5,0,0,0,0,3,FALSE,FALSE,FALSE,FALSE
"1495","080715Celina","Phleg",01:22:00,8,0,0,0,0,7,FALSE,FALSE,FALSE,FALSE
"1496","080716Celina","Phleg",06:09:00,10,0,0,0,0,8,FALSE,FALSE,FALSE,FALSE
"1497","080716Celina","Phleg",01:03:00,2,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE
